"artist","album","track"
"tyler, the creator","call me if you get lost: the estate sale","sweet / i thought you wanted to dance (feat. brent faiyaz & fana hues)"
"tyler, the creator","call me if you get lost: the estate sale","wharf talk (feat. a$ap rocky)"
"tyler, the creator","call me if you get lost: the estate sale","what a day"
"tyler, the creator","cherry bomb","2seater (feat. aaron shaw, samantha nelson & austin feinstein)"
"tyler, the creator","cherry bomb","blow my load (feat. wanya morris, dâm-funk, austin feinstein & sydney bennett)"
"tyler, the creator","cherry bomb","buffalo (feat. shane powers)"
"tyler, the creator","cherry bomb","cherry bomb"
"tyler, the creator","cherry bomb","deathcamp (feat. cole alexander)"
"tyler, the creator","cherry bomb","find your wings (feat. roy ayers, sydney bennett & kali uchis)"
"tyler, the creator","cherry bomb","fucking young / perfect (feat. charlie wilson, chaz bundick, sydney bennett & kali uchis)"
"tyler, the creator","cherry bomb","keep da o's (feat. pharrell williams & coco o.)"
"tyler, the creator","cherry bomb","okaga, ca (feat. alice smith, leon ware & clem creevy)"
"tyler, the creator","cherry bomb","pilot (feat. sydney bennett)"
"tyler, the creator","cherry bomb","run (feat. chaz bundick & schoolboy q)"
"tyler, the creator","cherry bomb","smuckers (feat. lil wayne & kanye west)"
"tyler, the creator","cherry bomb","the brown stains of darkeese latifah part 6-12 (remix) (feat. schoolboy q)"
"tyler, the creator","dogtooth","dogtooth"
"tyler, the creator","flower boy","911 / mr. lonely (feat. frank ocean & steve lacy)"
"tyler, the creator","flower boy","boredom (feat. rex orange county & anna of the north)"
"tyler, the creator","flower boy","droppin' seeds (feat. lil' wayne)"
"tyler, the creator","flower boy","foreword (feat. rex orange county)"
"tyler, the creator","flower boy","garden shed (feat. estelle)"
"tyler, the creator","flower boy","glitter"
"tyler, the creator","flower boy","i ain't got time!"
"tyler, the creator","flower boy","november"
"tyler, the creator","flower boy","pothole (feat. jaden smith)"
"tyler, the creator","flower boy","see you again (feat. kali uchis)"
"tyler, the creator","flower boy","sometimes..."
"tyler, the creator","flower boy","where this flower blooms (feat. frank ocean)"
"tyler, the creator","flower boy","who dat boy (feat. a$ap rocky)"
"tyler, the creator","goblin","au79"
"tyler, the creator","goblin","b.s.d."
"tyler, the creator","goblin","she"
"tyler, the creator","goblin","yonkers"
"tyler, the creator","group b","group b"
"tyler, the creator","i know nigo!","come on, let's go (with nigo)"
"tyler, the creator","igor","a boy is a gun*"
"tyler, the creator","igor","are we still friends?"
"tyler, the creator","igor","earfquake"
"tyler, the creator","igor","gone, gone / thank you"
"tyler, the creator","igor","i don't love you anymore"
"tyler, the creator","igor","i think"
"tyler, the creator","igor","igor's theme"
"tyler, the creator","igor","new magic wand"
"tyler, the creator","igor","puppet"
"tyler, the creator","igor","running out of time"
"tyler, the creator","igor","what's good"
"tyler, the creator","lumberjack","lumberjack"
"tyler, the creator","peach fuzz","peach fuzz"
"tyler, the creator","wolf","awkward"
"tyler, the creator","wolf","parking lot (feat. casey veggies & mike g)"
"tyler, the creator","wolf","pigs"
"tyler, the creator","wolf","rusty (feat. domo genesis & earl sweatshirt)"
"tyler, the creator","wolf","tamale"
"tyler, the creator","wolf","treehome95 (feat. coco o. & erykah badu)"
"tyler, the creator, domo genesis","call me if you get lost: the estate sale","manifesto (feat. domo genesis)"
"tyler, the creator, frank ocean","flower boy","where this flower blooms (feat. frank ocean)"
"tyler, the creator, frank ocean, steve lacy","flower boy","911 / mr. lonely (feat. frank ocean & steve lacy)"
"tysu","please be nice","please be nice"
"tysu","simpler times","simpler times"
"tysu","window seat","letting go"
"tysu","window seat","midnight"
"téo azevedo","grito selvagem","adeus ceará"
"ub40","promises and lies","(i can't help) falling in love with you"
"ud","alone","jump!2"
"udo lindenberg","cello (feat. clueso) [mtv unplugged]","cello (feat. clueso) - mtv unplugged radio atmo-version"
"uhf","eternamente","menina estás à janela"
"uju","sunday seoul ep.1","give me the light"
"uk rampage","human encounter","human encounter"
"uki3","cutlery","cutlery"
"ukuletea","smile","smile"
"ultramarinblau","marie","marie"
"ultramodernista","ultramodernista","florida"
"ulver","kveldssanger","kveldsang"
"uma","cytus ii-neko (original soundtracks)","keep it up"
"umetora","divine-diva","威風堂々 - ver.d/d"
"umitaro abe","cahier de musique / 音楽手帖","miyako sawafuji"
"umitaro abe","cahier de musique / 音楽手帖","moments musicaux - prelude"
"umitaro abe","cahier de musique / 音楽手帖","reperages pour piano"
"umitaro abe","cahier de musique / 音楽手帖","scene i, kyoto"
"umitaro abe","cahier de musique / 音楽手帖","scene ii, kyoto"
"una luna","il vicolo","il vicolo"
"unchain","animal effect","like a star"
"unchain","eat the moon","eat the moon"
"unchain","eat the moon","untill dawn"
"unchain","eat the moon","暁のコドウ"
"unchain","love & groove delivery","丸の内サディスティック"
"unchain","love & groove delivery vol.2","ロビンソン"
"unchain","orange","time machine blues"
"unchain","sundogs","アザラシ"
"unchain","timeless communications","怪物"
"unchan","a fish out of water","a fish out of water"
"uncle chris","uncle chris","desert scene"
"unclenathannn","our remedy","bad idea!"
"unclenathannn","our remedy","pure imagination"
"uncoolclub","luvproof","luvproof (feat. ciki)"
"underground canopy","bluestaeb and s. fidelity present underground canopy","feelm intermission"
"underground lovers","leaves me blind","i was right"
"uneducated kid","hoodstar","make u dance"
"unfound","anomaly","gamma rays"
"unison square garden","catcher in the spy","サイレンインザスパイ"
"unison square garden","dr.izzy","エアリアルエイリアン"
"unison square garden","dr.izzy","シュガーソングとビターステップ"
"unison square garden","dr.izzy","マジョリティ・リポート (darling, i love you)"
"unison square garden","kaleido proud fiesta","kaleido proud fiesta"
"unison square garden","mode mood mode","10% roll, 10% romance"
"unison square garden","mode mood mode","fake town baby"
"unison square garden","mode mood mode","invisible sensation"
"unison square garden","mode mood mode","オーケストラを観にいこう"
"unison square garden","mode mood mode","静謐甘美秋暮抒情"
"unison square garden","nihil pip viper","nihil pip viper"
"unison square garden","patrick vegee","catch up, latency"
"unison square garden","patrick vegee","phantom joke"
"unison square garden","patrick vegee","simple simple anecdote"
"unison square garden","patrick vegee","スロウカーヴは打てない (that made me crazy)"
"unison square garden","patrick vegee","マーメイドスキャンダラス"
"unison square garden","patrick vegee","春が来てぼくら"
"unison square garden","unison square garden","センチメンタルピリオド"
"unison square garden","unison square garden","箱庭ロック・ショー"
"unison square garden","unison square garden the 1st collection for streaming","10% roll, 10% romance"
"unison square garden","unison square garden the 1st collection for streaming","fake town baby"
"unison square garden","unison square garden the 1st collection for streaming","invisible sensation"
"unison square garden","unison square garden the 1st collection for streaming","phantom joke"
"unison square garden","unison square garden the 1st collection for streaming","オリオンをなぞる"
"unison square garden","unison square garden the 1st collection for streaming","シュガーソングとビターステップ"
"unison square garden","カオスが極まる","カオスが極まる"
"united guitar players","popular hits on spanish acoustic guitar, vol. 3","mas que nada (in the style of sergio mendes jorge ben marc antoine) [instrumental version]"
"unknown mortal orchestra","ii","swim and sleep (like a shark)"
"unknown mortal orchestra","multi-love","multi-love"
"unknown t","driller sh!t","driller sh!t"
"unknöwn kun","ふたつのさい","ふたつのさい"
"unlucky morpheus","black pentagram","dead leaves rising"
"unlucky morpheus","evolution","amaryllis"
"unlucky morpheus","vampir","phantom blood"
"unrxleased mxsic","wooden girl","wooden girl"
"untitled ai","hai domo","hai domo"
"unworn","empty, denial","empty meaningless patterns"
"unworn","empty, hopeless","important to be aware"
"upper class","haus vibes for house wives","conventional parties"
"upper class","haus vibes for house wives","six million"
"upsahl","drugs","drugs"
"ure relaxing","relaxing piano studio ghibli complete collection - スタジオジブリピアノメドレー - 지브리 스튜디오 피아노 - 吉卜力工作室鋼琴 vol.02","path of the wind (piano version)"
"uri nakayama","11","僕じゃない"
"uri nakayama","ホロホロ","ホタル"
"uri nakayama","鰻","石神井川であいましょう"
"urotsuki","fairy tale woods: apple house (yume 2kki)","fairy tale woods: apple house - yume 2kki"
"urotsuki","forest carnival: lower level (yume 2kki)","forest carnival: lower level - yume 2kki"
"urotsuki","lotus waters (yume 2kki)","lotus waters - yume 2kki"
"urotsuki","seagull / realistic beach (yume 2kki)","seagull / realistic beach - yume 2kki"
"uruwashi","all my life","all my life"
"uruwashi","summer breeze (feat.alina saito&高谷秀司)","summer breeze - feat.alina saito&高谷秀司"
"usagi collective","shy little frog (remix)","shy little frog - remix"
"usao","cthugha","cthugha"
"usao","cyaegha","cyaegha"
"usao","hardcore syndrome 6","project"
"usao","phalanx","phalanx"
"usao","xtreme","climax"
"usao","xtreme","xtreme - extended mix"
"user youth","breath of the wild: riding (night)","riding (day)"
"user youth","the legend of zelda: breath of the wild","great fairy's fountain"
"user2222","entropy (sketch)","entropy (sketch)"
"user67","the day you left","the day you left"
"usher","raymond v raymond (expanded edition)","omg (feat. will.i.am)"
"ushirogami hikaretai","""ushiroyubi sasare gumi + ushirogami hikare tai"" singles complete","toki no kawa wo koete"
"ushirogami hikaretai","bab+シングルコレクション","horane, haru ga kita"
"ushirogami hikaretai","bab+シングルコレクション","toki no kawa wo koete"
"utada","this is the one","sanctuary (ending) - bonus track"
"utada hikaru","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","hikari - kingdom tres orchestra instrumental version-"
"uverworld","bugright","colors of the heart"
"uverworld","d-tecnolife","d-tecnolife"
"uverworld","odd future","odd future"
"uverworld","timeless","d-tecnolife"
"uverworld","unser","odd future"
"uverworld","一滴の影響 (extra edition)","一滴の影響"
"uwanosora","ウワノソラ","海辺のふたり"
"uyama hiroto","2nd collection","waltz for life will born"
"uyama hiroto","2nd collection","windspeaks"
"uyama hiroto","a son of the sun","vision eyes (feat. golden boy)"
"uyama hiroto","freedom of the son","soul of freedom feat. cise starr"
"uyama hiroto","freeform jazz","into the freedom"
"uyama hiroto","freeform jazz","minano pride"
"uyama hiroto","freeform jazz","route16"
"uyama hiroto","freeform jazz","south side feat. shing02"
"uyama hiroto","freeform jazz","yin and yang"
"v i v","broken heartbeats","reminiscence"
"v1no","all day","i'm lovin' it"
"v@leric","lov3/53x/mu51c/t3chn0l0gy","b0p dr0p"
"vacations","changes","honey"
"vacations","changes","steady"
"vacations","changes","telephones"
"vacations","days","day dreamin"
"vacations","vibes","away"
"vacations","vibes","friends"
"vacations","vibes","home"
"vacations","vibes","relax"
"vacations","vibes","young"
"vague003","anime and heartbreak (beat tape)","i hold your hand as we drift away"
"vague003","daruma vol. 10","lovetokyo"
"vaktimiz varken","yanıma gel","yanıma gel"
"vald","ce monde est cruel","ce monde est cruel"
"vald","ce monde est cruel","journal perso ii"
"vald","ce monde est cruel","no friends"
"valentin strykalo","развлечение","бесполезно"
"valium aggelein","black moon","bird wings"
"valium aggelein","black moon","nudists"
"valley swerve","rascal does not dream of a longer date","rascal does not dream of a longer date"
"valley swerve","rascal does not dream of a simple date","rascal does not dream of a simple date"
"valorant","die for you","die for you"
"valorant","ignition","ignition"
"valtari","tiny little adiantum","tiny little adiantum"
"valérie beaumont","the owl","the owl"
"vamero","open up","open up"
"vampillia","the divine move","endless summer 2014 (feat. tujiko noriko)"
"van der graaf generator","the least we can do is wave to each other","refugees - remastered"
"van mccoy","disco baby","the hustle - original mix"
"van mccoy & the soul city symphony","disco nights","the hustle"
"vance joy","dream your life away","riptide"
"vanessa da mata","vanessa da mata canta tom jobim (deluxe edition)","eu sei que vou te amar"
